大学名,学部,学科
関西国際,教育,教育福祉－テ３
関西国際,グローバル,グローバル２
関西国際,グローバル,グローバル２英面
関西国際,グローバル,グローバル小論文
関西国際,グローバル,グローバ－テ２
関西国際,グローバル,グローバ－テ３
関西国際,経営,経営２
関西国際,経営,経営２英面
関西国際,経営,経営小論文
関西国際,経営,経営－テ２
関西国際,経営,経営－テ３
関西国際,保健医療,看護２
関西国際,保健医療,看護２英面
関西国際,保健医療,看護－テ２
関西国際,保健医療,看護－テ３
関西国際,心理,心理２
関西国際,心理,心理２英面
関西国際,心理,心理小論文
関西国際,心理,心理－テ２
関西国際,心理,心理－テ３
関西国際,情報,情報デザイン２
関西国際,情報,情報デザ－テ２
関西国際,情報,情報デザ－テ３
関西国際,情報,情報デザ２英面
関西国際,情報,情報デザ小論文
関西福祉,教育,児童教育前期
関西福祉,教育,児童教育後期科目
関西福祉,教育,児童教育後期小論
関西福祉,教育,保健教育前期
関西福祉,教育,保健教育後期科目
関西福祉,教育,保健教育後期小論
関西福祉,教育,児童教育－テ２
関西福祉,教育,児童教育－テ３
関西福祉,教育,児童教育－テ５
関西福祉,教育,児童教育－テ＋前
関西福祉,教育,児童教育－テ＋後
関西福祉,教育,保健教育－テ２
関西福祉,教育,保健教育－テ３
関西福祉,教育,保健教育－テ５
関西福祉,教育,保健教育－テ＋前
関西福祉,教育,保健教育－テ＋後
関西福祉,社会福祉,社会福祉前期
関西福祉,社会福祉,社会福祉後期科目
関西福祉,社会福祉,社会福祉後期小論
関西福祉,社会福祉,社会福祉－テ２
関西福祉,社会福祉,社会福祉－テ３
関西福祉,社会福祉,社会福祉－テ５
関西福祉,社会福祉,社会福祉－テ＋前
関西福祉,社会福祉,社会福祉－テ＋後
関西福祉,看護,看護前期
関西福祉,看護,看護後期科目
関西福祉,看護,看護－テ２
関西福祉,看護,看護－テ３
関西福祉,看護,看護－テ５
関西福祉,看護,看護－テ＋前
関西福祉,看護,看護－テ＋後
関西学院,文,哲学倫理全学部
関西学院,文,哲学倫理学部傾斜
関西学院,文,哲学倫理学部均等
関西学院,文,美学芸術全学部
関西学院,文,美学芸術学部傾斜
関西学院,文,美学芸術学部均等
関西学院,文,地理地域全学部
関西学院,文,地理地域学部傾斜
関西学院,文,地理地域学部均等
関西学院,文,日本史全学部
関西学院,文,日本史学部傾斜
関西学院,文,日本史学部均等
関西学院,文,アジア史全学部
関西学院,文,アジア史学部傾斜
関西学院,文,アジア史学部均等
関西学院,文,西洋史全学部
関西学院,文,西洋史学部傾斜
関西学院,文,西洋史学部均等
関西学院,文,総合心理全学部
関西学院,文,総合心理学部傾斜
関西学院,文,総合心理学部均等
関西学院,文,日本文学全学部
関西学院,文,日本文学学部傾斜
関西学院,文,日本文学学部均等
関西学院,文,英米文学全学部
関西学院,文,英米文学学部傾斜
関西学院,文,英米文学学部均等
関西学院,文,フランス全学部
関西学院,文,フランス学部傾斜
関西学院,文,フランス学部均等
関西学院,文,ドイツ全学部
関西学院,文,ドイツ学部傾斜
関西学院,文,ドイツ学部均等
関西学院,文,哲学倫理テ１月８
関西学院,文,哲学倫理テ１月７
関西学院,文,哲学倫理テ１月５
関西学院,文,哲学倫理テ１月３
関西学院,文,哲学倫理テ英検
関西学院,文,哲学倫理テ併英
関西学院,文,哲学倫理テ３月４
関西学院,文,哲学倫理テ３月３
関西学院,文,美学芸術テ１月８
関西学院,文,美学芸術テ１月７
関西学院,文,美学芸術テ１月５
関西学院,文,美学芸術テ１月３
関西学院,文,美学芸術テ英検
関西学院,文,美学芸術テ併英
関西学院,文,美学芸術テ３月４
関西学院,文,美学芸術テ３月３
関西学院,文,地理地域テ１月８
関西学院,文,地理地域テ１月７
関西学院,文,地理地域テ１月５
関西学院,文,地理地域テ１月３
関西学院,文,地理地域テ英検
関西学院,文,地理地域テ併英
関西学院,文,地理地域テ３月４
関西学院,文,地理地域テ３月３
関西学院,文,日本史テ１月８
関西学院,文,日本史テ１月７
関西学院,文,日本史テ１月５
関西学院,文,日本史テ１月３
関西学院,文,日本史テ英検
関西学院,文,日本史テ併英
関西学院,文,日本史テ３月４
関西学院,文,日本史テ３月３
関西学院,文,アジア史テ１月８
関西学院,文,アジア史テ１月７
関西学院,文,アジア史テ１月５
関西学院,文,アジア史テ１月３
関西学院,文,アジア史テ英検
関西学院,文,アジア史テ併英
関西学院,文,アジア史テ３月４
関西学院,文,アジア史テ３月３
関西学院,文,西洋史テ１月８
関西学院,文,西洋史テ１月７
関西学院,文,西洋史テ１月５
関西学院,文,西洋史テ１月３
関西学院,文,西洋史テ英検
関西学院,文,西洋史テ併英
関西学院,文,西洋史テ３月４
関西学院,文,西洋史テ３月３
関西学院,文,総合心理テ１月８
関西学院,文,総合心理テ１月７
関西学院,文,総合心理テ１月５
関西学院,文,総合心理テ１月３
関西学院,文,総合心理テ英検
関西学院,文,総合心理テ併英
関西学院,文,総合心理テ３月４
関西学院,文,総合心理テ３月３
関西学院,文,日本文学テ１月８
関西学院,文,日本文学テ１月７
関西学院,文,日本文学テ１月５
関西学院,文,日本文学テ１月３
関西学院,文,日本文学テ英検
関西学院,文,日本文学テ併英
関西学院,文,日本文学テ３月４
関西学院,文,日本文学テ３月３
関西学院,文,英米文学テ１月８
関西学院,文,英米文学テ１月７
関西学院,文,英米文学テ１月５
関西学院,文,英米文学テ１月３
関西学院,文,英米文学テ英検
関西学院,文,英米文学テ併英
関西学院,文,英米文学テ３月４
関西学院,文,英米文学テ３月３
関西学院,文,フランステ１月８
関西学院,文,フランステ１月７
関西学院,文,フランステ１月５
関西学院,文,フランステ１月３
関西学院,文,フランステ英検
関西学院,文,フランステ併英
関西学院,文,フランステ３月４
関西学院,文,フランステ３月３
関西学院,文,ドイツ－テ１月８
関西学院,文,ドイツ－テ１月７
関西学院,文,ドイツ－テ１月５
関西学院,文,ドイツ－テ１月３
関西学院,文,ドイツ－テ英検
関西学院,文,ドイツ－テ併英
関西学院,文,ドイツ－テ３月４
関西学院,文,ドイツ－テ３月３
関西学院,教育,幼児全学部
関西学院,教育,幼児全学部理系
関西学院,教育,幼児学部傾斜
関西学院,教育,幼児学部均等
関西学院,教育,幼児英数日程
関西学院,教育,初等全学部
関西学院,教育,初等全学部理系
関西学院,教育,初等学部傾斜
関西学院,教育,初等学部均等
関西学院,教育,初等英数日程
関西学院,教育,教育全学部
関西学院,教育,教育全学部理系
関西学院,教育,教育学部傾斜
関西学院,教育,教育学部均等
関西学院,教育,教育英数日程
関西学院,教育,幼児教育テ１月８
関西学院,教育,幼児教育テ１月７
関西学院,教育,幼児教育テ１月５
関西学院,教育,幼児教育テ１月３
関西学院,教育,幼児教育テ英検
関西学院,教育,幼児教育テ併数
関西学院,教育,幼児教育テ併英
関西学院,教育,幼児教育テ３月４
関西学院,教育,幼児教育テ３月３
関西学院,教育,初等教育テ１月８
関西学院,教育,初等教育テ１月７
関西学院,教育,初等教育テ１月５
関西学院,教育,初等教育テ１月３
関西学院,教育,初等教育テ英検
関西学院,教育,初等教育テ併数
関西学院,教育,初等教育テ併英
関西学院,教育,初等教育テ３月４
関西学院,教育,初等教育テ３月３
関西学院,教育,教育科学テ１月８
関西学院,教育,教育科学テ１月７
関西学院,教育,教育科学テ１月５
関西学院,教育,教育科学テ１月３
関西学院,教育,教育科学テ英検
関西学院,教育,教育科学テ併数
関西学院,教育,教育科学テ併英
関西学院,教育,教育科学テ３月４
関西学院,教育,教育科学テ３月３
関西学院,神,全学部日程
関西学院,神,学部傾斜
関西学院,神,学部均等
関西学院,神,共テ１月８
関西学院,神,共テ１月７
関西学院,神,共テ１月５
関西学院,神,共テ１月３
関西学院,神,共テ１月英検
関西学院,神,共テ併用日程英語
関西学院,神,共テ３月４
関西学院,神,共テ３月３
関西学院,社会,社会全学部
関西学院,社会,社会学部傾斜
関西学院,社会,社会学部均等
関西学院,社会,社会英数日程
関西学院,社会,社会－テ１月８
関西学院,社会,社会－テ１月７
関西学院,社会,社会－テ１月５
関西学院,社会,社会－テ１月３
関西学院,社会,社会－テ英検
関西学院,社会,社会－テ併数
関西学院,社会,社会－テ併英
関西学院,社会,社会－テ３月４
関西学院,社会,社会－テ３月３
関西学院,人間福祉,社会福祉全学部
関西学院,人間福祉,社会福祉学部傾斜
関西学院,人間福祉,社会福祉学部均等
関西学院,人間福祉,社会福祉英数日程
関西学院,人間福祉,社会起業全学部
関西学院,人間福祉,社会起業学部傾斜
関西学院,人間福祉,社会起業学部均等
関西学院,人間福祉,社会起業英数日程
関西学院,人間福祉,人間科学全学部
関西学院,人間福祉,人間科学学部傾斜
関西学院,人間福祉,人間科学学部均等
関西学院,人間福祉,人間科学英数日程
関西学院,人間福祉,社会福祉テ１月８
関西学院,人間福祉,社会福祉テ１月７
関西学院,人間福祉,社会福祉テ１月５
関西学院,人間福祉,社会福祉テ１月３
関西学院,人間福祉,社会福祉テ英検
関西学院,人間福祉,社会福祉テ併数
関西学院,人間福祉,社会福祉テ併英
関西学院,人間福祉,社会福祉テ３月４
関西学院,人間福祉,社会福祉テ３月３
関西学院,人間福祉,社会起業テ１月８
関西学院,人間福祉,社会起業テ１月７
関西学院,人間福祉,社会起業テ１月５
関西学院,人間福祉,社会起業テ１月３
関西学院,人間福祉,社会起業テ英検
関西学院,人間福祉,社会起業テ併数
関西学院,人間福祉,社会起業テ併英
関西学院,人間福祉,社会起業テ３月４
関西学院,人間福祉,社会起業テ３月３
関西学院,人間福祉,人間科学テ１月８
関西学院,人間福祉,人間科学テ１月７
関西学院,人間福祉,人間科学テ１月５
関西学院,人間福祉,人間科学テ１月３
関西学院,人間福祉,人間科学テ英検
関西学院,人間福祉,人間科学テ併数
関西学院,人間福祉,人間科学テ併英
関西学院,人間福祉,人間科学テ３月４
関西学院,人間福祉,人間科学テ３月３
関西学院,国際,国際全学部３科目
関西学院,国際,国際全学部１科目
関西学院,国際,国際学部傾斜
関西学院,国際,国際学部均等
関西学院,国際,国際英数日程
関西学院,国際,国際テ１月８
関西学院,国際,国際テ１月７
関西学院,国際,国際テ１月５
関西学院,国際,国際テ１月３
関西学院,国際,国際テ英検
関西学院,国際,国際テ併数
関西学院,国際,国際テ併英
関西学院,国際,国際テ併英重視
関西学院,国際,国際テ３月４
関西学院,国際,国際テ３月３
関西学院,法,法律全学部
関西学院,法,法律学部傾斜
関西学院,法,法律学部均等
関西学院,法,法律英数日程
関西学院,法,政治全学部
関西学院,法,政治学部傾斜
関西学院,法,政治学部均等
関西学院,法,政治英数日程
関西学院,法,法律－テ１月８
関西学院,法,法律－テ１月７
関西学院,法,法律－テ１月５
関西学院,法,法律－テ１月３
関西学院,法,法律－テ英検
関西学院,法,法律－テ併数
関西学院,法,法律－テ併英
関西学院,法,法律－テ３月４
関西学院,法,法律－テ３月３
関西学院,法,政治－テ１月８
関西学院,法,政治－テ１月７
関西学院,法,政治－テ１月５
関西学院,法,政治－テ１月３
関西学院,法,政治－テ英検
関西学院,法,政治－テ併数
関西学院,法,政治－テ併英
関西学院,法,政治－テ３月４
関西学院,法,政治－テ３月３
関西学院,総合政策,全学部日程
関西学院,総合政策,全学部日程理系
関西学院,総合政策,学部傾斜
関西学院,総合政策,学部均等
関西学院,総合政策,英数日程
